"state1_name","state2_name","state1_fips","state2_fips","distance_km","state_comb","n","mig_5yago","mig_current","in_median_age10","in_median_hh_inc10","in_median_inc_m10","in_median_inc_f10","in_mean_wkhr10","in_tot_civilian_labor10","in_pct_employed10","in_pct_unemploy10","in_female_labor10","in_female_employed10","in_tot_pop_wt10","in_pct_male10","in_pct_age_0_17_10","in_pct_age_above65_10","in_pct_hispanic10","in_pct_white10","in_pct_black10","in_pct_asian10","in_median_age15","in_median_hh_inc15","in_median_hh_inc_black15","in_median_hh_inc_asian15","in_median_hh_inc_white15","in_median_hh_inc_hisp15","in_median_inc_m15","in_median_inc_f15","in_mean_wkhr15","in_tot_civilian_labor15","in_pct_employed15","in_pct_unemploy15","in_female_labor15","in_female_employed15","in_tot_pop_wt15","in_pct_male15","in_pct_age_0_17_15","in_pct_age_above65_15","in_pct_hispanic15","in_pct_white15","in_pct_black15","in_pct_asian15","out_median_age10","out_median_hh_inc10","out_median_inc_m10","out_median_inc_f10","out_mean_wkhr10","statefip","out_tot_civilian_labor10","out_pct_employed10","out_pct_unemploy10","out_female_labor10","out_female_employed10","out_tot_pop_wt10","out_pct_male10","out_pct_age_0_17_10","out_pct_age_above65_10","out_pct_hispanic10","out_pct_white10","out_pct_black10","out_pct_asian10","out_median_age15","out_median_hh_inc15","out_median_hh_inc_black15","out_median_hh_inc_asian15","out_median_hh_inc_white15","out_median_hh_inc_hisp15","out_median_inc_m15","out_median_inc_f15","out_mean_wkhr15","out_tot_civilian_labor15","out_pct_employed15","out_pct_unemploy15","out_female_labor15","out_female_employed15","out_tot_pop_wt15","out_pct_male15","out_pct_age_0_17_15","out_pct_age_above65_15","out_pct_hispanic15","out_pct_white15","out_pct_black15","out_pct_asian15"
"Georgia","District of Columbia",13,11,905.427795410156,1311,10,"Georgia","District of Columbia",33.9,60903,45104,40367,40.1,341495,58,8.2,63.5,56.2,604453,47.3,83.2,11.5,9.1,40.2,51.2,3.6,33.8,75628,41522,93877,124801,65973,52377,45201,40.2,389414,64,5,66.8,61.9,672228,47.6,77.3,53.2,10.6,40,47.4,3.9,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Mississippi",13,28,583.212036132812,1328,10,"Georgia","Mississippi",36.1,36851,29456,20837,39.3,1340288,51,7.2,54,47.5,2970036,48.5,74.6,12.9,2.5,59.5,37.3,0.9,37,40593,26818,53217,50609,40480,31700,22381,39.6,1324308,51.4,5,52.8,47.7,2992333,48.4,70.9,52.3,2.9,58.8,37.7,1,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Connecticut",13,9,1375.59655761719,1309,2,"Georgia","Connecticut",40,64032,42639,30089,37.7,1939959,60.7,7.1,63.1,56.8,3577073,48.6,77.2,14.2,13.5,78.2,10,3.8,40.6,71346,44418,90894,81324,42731,46435,32701,38.2,1941592,61.8,4.6,62.5,58.2,3590886,48.8,74.3,51.9,15.4,76.5,10.6,4.4,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Vermont",13,50,1577.34155273438,1350,5,"Georgia","Vermont",41.5,49406,31226,22816,37.2,350829,62.8,5.5,64.9,60.1,625960,49.2,79.3,14.6,1.5,95.4,1,1.2,43.1,56990,40201,50374,58031,53162,35502,26541,37.8,340689,62.9,2.5,62.4,60.5,626042,49.3,75.6,51.2,1.7,94.7,1.3,1.4,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","New Hampshire",13,33,1603.36804199219,1333,1,"Georgia","New Hampshire",41.3,61042,40027,26297,38.3,742209,64.2,5.4,65.1,60.6,1316759,49.2,78.3,13.6,2.8,94.1,1.2,2.1,42.8,70303,36821,82396,70659,58149,42344,30621,38.2,744971,64.7,2.9,63.3,60.9,1330608,49.4,75.8,51,3.3,93.6,1.6,2.6,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","New Mexico",13,35,2107.19067382812,1335,2,"Georgia","New Mexico",36.7,42090,29909,21379,38.1,959218,54.1,5.7,54.9,50.2,2065932,49.4,74.9,13.3,46.4,73.4,2,1.2,37.4,45382,32490,60142,54864,38246,30564,21976,38.1,950312,53.6,4.3,53.5,50,2085109,49.6,71.9,50.8,48,73.4,2.3,1.4,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Ohio",13,39,853.017822265625,1339,1,"Georgia","Ohio",38.9,45090,32340,22265,37.6,5844911,56.7,7.3,59.6,53.7,11536182,48.8,76.4,14.1,3.1,83,12.2,1.7,39.3,51075,29608,65057,55448,38515,36958,24837,38.3,5863639,59.1,4,58.9,55.3,11613423,48.9,73.3,51.7,3.5,82,12.3,2,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Alabama",13,1,318.197570800781,1301,17,"Georgia","Alabama",37.8,40474,30953,21018,38.6,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Nebraska",13,31,1751.88195800781,1331,6,"Georgia","Nebraska",36.3,48408,31787,21615,38.7,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Nevada",13,32,3059.83862304688,1332,2,"Georgia","Nevada",36.3,51001,31978,25895,38.5,1393170,56.5,9.3,60.5,52.7,2704642,50.5,75.4,12.1,26.6,72.9,8,7.3,37.8,52431,36981,60906,58723,45665,33560,26848,38.4,1446814,58.1,5,58.2,53.7,2890845,50.1,73.4,50.2,28.1,67.5,8.5,8,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","New Jersey",13,34,1147.50012207031,1334,3,"Georgia","New Jersey",39,67681,44414,31121,38.5,4647005,59.3,7.2,60.7,54.5,8801624,48.7,76.6,13.5,17.8,69.3,13.5,8.2,39.6,72222,47268,108504,83881,47365,46574,31765,38.4,4684036,60.8,4.3,59.8,55.8,8958013,48.8,73.9,51.8,19.7,67.7,13.4,9.5,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","South Carolina",13,45,275.404968261719,1345,11,"Georgia","South Carolina",37.8,42018,30589,21509,38.3,2241088,53.2,7.8,57.3,50.3,4636312,48.6,76.7,13.7,5,67.1,28.1,1.2,39,47238,31230,58443,55677,38901,31974,23796,38.9,2336291,55.1,4.3,55.3,51.5,4896146,48.7,73.4,52.1,5.4,67.2,27.5,1.4,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Arizona",13,4,2616.63696289062,1304,3,"Georgia","Arizona",35.9,46789,31580,24416,38.3,3011568,53.5,7.2,55.8,49.7,6413737,49.7,74.5,13.8,29.8,79.4,4.1,2.7,37.4,51492,39771,70456,57485,40643,32726,25860,38.5,3153950,54.5,4,53.9,50.2,6828065,49.6,72,50.8,30.7,77.4,4.4,3.2,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Georgia","Arkansas",13,5,869.35986328125,1305,3,"Georgia","Arkansas",37.3,38307,29038,20242,38.9,1377434,54.4,5.8,56,50.9,2921606,49,75.7,14.4,6.3,78.4,15.9,1.1,37.9,41995,27256,67547,46393,37051,31104,22642,39.4,1349814,54,3.3,52.7,49.6,2978204,49.1,72.2,51.6,7,77.5,15.8,1.4,35.4,46430,31655,23366,38.9,13,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8
"Hawaii","California",15,6,4022.67236328125,1506,11,"Hawaii","California",35.2,57708,33624,25795,37.8,18625515,55.7,8.2,57.9,50.7,37349363,49.7,75.1,11.4,37.7,62.4,6,13.1,36.2,64500,45217,83385,75933,49682,36556,27038,38,19463807,58.1,4.6,56.8,52.5,39144818,49.7,72.5,50.8,38.8,60.9,5.8,14.2,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Idaho",15,16,4674.7900390625,1516,10,"Hawaii","Idaho",34.7,43490,28305,18772,37.7,757590,57.4,6.4,58.3,53.3,1571450,50.1,72.7,12.5,11.3,92.2,0.6,1.2,35.8,48275,40278,65246,49245,40819,32036,19349,38,786377,58.6,3.3,56.9,53.8,1654930,50,69.8,50.5,12.1,91.5,0.5,1.3,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Minnesota",15,27,6265.0771484375,1527,1,"Hawaii","Minnesota",37.5,55459,36453,25850,37.6,2938277,64.5,5.9,66.5,61.9,5310584,49.6,75.8,12.9,4.7,86.1,5.2,4,37.9,63488,30306,72344,66979,43380,40930,29658,38.3,3039536,67,2.9,66.1,63.7,5489594,49.7,72.7,50.8,5.1,84.1,5.8,4.7,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Iowa",15,19,6298.9150390625,1519,1,"Hawaii","Iowa",38.2,47961,32016,22174,38.1,1651501,63.9,4.6,64.2,60.2,3049883,49.4,76.2,14.8,5,91.5,3.1,1.7,38.1,54736,28425,51202,56646,38141,37901,25007,38.8,1669321,64.6,2.8,63.1,60.5,3123899,49.6,72,50.9,5.6,90.5,3.4,2.2,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Missouri",15,29,6383.2958984375,1529,2,"Hawaii","Missouri",38,44301,31257,22391,38.4,3036146,57.6,6.4,60.3,55.2,5996231,48.9,76.4,14.1,3.6,83.1,11.7,1.6,38.4,50238,33501,61891,52707,42260,35628,24872,38.7,3042538,59.4,3.3,58.8,55.9,6083672,49,72.9,51.6,4,82.4,11.7,1.9,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Oregon",15,41,4222.3642578125,1541,5,"Hawaii","Oregon",38.5,46560,30826,21664,36.8,1948885,55.4,8.1,59,52.7,3838957,49.5,77.4,13.9,11.8,85,1.8,3.7,39.1,54148,31833,71726,55803,44462,34277,24310,37.4,2018994,57.6,4.2,57.5,53.7,4028977,49.4,74.9,51,12.7,85.2,1.9,4.1,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Utah",15,49,4742.1240234375,1549,11,"Hawaii","Utah",29.2,54744,34024,18955,36.6,1355406,61.8,6.4,60.1,54.6,2776469,50.3,68.5,9,13,88.8,1,1.9,30.6,62912,40590,62367,66516,46677,36791,21143,37.1,1472535,64.9,2.7,59.2,56.8,2995919,50.3,65.1,50.2,13.7,87.2,1.2,2.3,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Virginia",15,51,7583.72314453125,1551,2,"Hawaii","Virginia",37.5,60674,40326,27072,39.1,4141905,59.7,5.1,61.3,56.8,8024617,49.1,76.9,12.2,7.9,69.5,19.6,5.5,37.8,66262,44480,92071,71403,62913,41421,30119,39.1,4317898,60.7,3.5,60.7,57.3,8382993,49.2,73.4,51.3,9,68.2,19.2,6.3,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Texas",15,48,5778.88330078125,1548,3,"Hawaii","Texas",33.6,48615,31550,22266,39.6,12363612,58.9,5.7,58.5,53.4,25257114,49.6,72.7,10.4,37.7,74.1,11.8,3.8,34.4,55653,40812,78121,68654,43345,36598,25264,40.2,13437133,60.3,3.5,57.4,54.1,27469114,49.6,69.4,50.9,38.9,74.9,12,4.5,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Louisiana",15,22,6481.21533203125,1522,6,"Hawaii","Louisiana",35.9,42505,34495,21107,39.9,2187678,55.4,6.2,57.3,52,4544228,49,75.4,12.3,4.3,62.8,32,1.6,36.4,45727,27537,58847,56661,41476,37630,23460,39.8,2193370,55.4,4.2,55.6,52,4670724,48.9,72,51.9,4.9,62.4,32.2,1.7,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Florida",15,12,7425.79296875,1512,8,"Hawaii","Florida",40.7,44409,29480,23165,38.3,9203585,52,8,56,49,18843326,48.9,78.8,17.4,22.6,76.5,15.9,2.4,41.8,49426,35936,62794,54626,41776,31441,25382,38.7,9668285,54,4.1,54,50.3,20271272,48.8,76,51.7,24.5,75.8,16.2,2.7,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","New York",15,36,7762.31591796875,1536,8,"Hawaii","New York",38,54148,37063,28902,38.4,9888442,57.1,6.2,58.5,53.1,19392283,48.4,77.8,13.5,17.7,65.9,15.5,7.4,38.3,60850,42652,66482,70379,41657,40570,30878,38.5,10128222,59,4.1,58.6,55,19795791,48.6,74.6,52.1,18.8,63.8,15.6,8.4,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Georgia",15,13,7253.84326171875,1513,2,"Hawaii","Georgia",35.4,46430,31655,23366,38.9,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Washington",15,53,4412.0478515625,1553,4,"Hawaii","Washington",37.2,55631,38008,25385,37.8,3440495,57.5,6.9,59.6,53.8,6744496,49.8,76.5,12.3,11.3,78.7,3.5,7.2,37.5,64129,45866,85352,66681,47065,41859,28451,38.4,3613427,59.2,3.8,57.7,54.3,7170351,50,73.6,50.3,12.4,76.9,3.7,7.9,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Colorado",15,8,5254.52099609375,1508,1,"Hawaii","Colorado",36,54046,35465,25392,38.6,2714224,61.9,6.8,63.4,57.8,5049071,50.1,75.7,10.9,20.8,83.3,3.9,2.6,36.4,63909,45793,70487,70332,46041,40186,28642,39,2916718,63.8,3.5,62.2,59.1,5456574,50.2,73,50,21.3,84.4,4.1,3,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","New Mexico",15,35,5149.22265625,1535,3,"Hawaii","New Mexico",36.7,42090,29909,21379,38.1,959218,54.1,5.7,54.9,50.2,2065932,49.4,74.9,13.3,46.4,73.4,2,1.2,37.4,45382,32490,60142,54864,38246,30564,21976,38.1,950312,53.6,4.3,53.5,50,2085109,49.6,71.9,50.8,48,73.4,2.3,1.4,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Nebraska",15,31,5773.96875,1531,5,"Hawaii","Nebraska",36.3,48408,31787,21615,38.7,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","South Dakota",15,46,5780.69775390625,1546,5,"Hawaii","South Dakota",37.3,45904,30292,21601,39.1,435452,64.2,4.1,64.5,61.1,816463,50.4,75.2,14.4,2.5,86,1.3,1,36.9,53017,22399,48917,56177,41553,35574,25063,39.8,454996,65.1,2.7,63.2,61.1,858469,50.3,71,50.2,3.5,84.6,1.5,1.4,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","Nevada",15,32,4331.310546875,1532,3,"Hawaii","Nevada",36.3,51001,31978,25895,38.5,1393170,56.5,9.3,60.5,52.7,2704642,50.5,75.4,12.1,26.6,72.9,8,7.3,37.8,52431,36981,60906,58723,45665,33560,26848,38.4,1446814,58.1,5,58.2,53.7,2890845,50.1,73.4,50.2,28.1,67.5,8.5,8,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Hawaii","South Carolina",15,45,7464.1474609375,1545,9,"Hawaii","South Carolina",37.8,42018,30589,21509,38.3,2241088,53.2,7.8,57.3,50.3,4636312,48.6,76.7,13.7,5,67.1,28.1,1.2,39,47238,31230,58443,55677,38901,31974,23796,38.9,2336291,55.1,4.3,55.3,51.5,4896146,48.7,73.4,52.1,5.4,67.2,27.5,1.4,38.7,63030,35492,27240,38.2,15,694445,58.4,5.1,61.2,56.8,1363621,50.2,77.7,14.5,8.9,24.6,1.5,38.9,37.7,73486,69448,76164,74197,60320,38276,30911,38.9,710239,58.6,3,59.2,56.2,1431603,50.6,74.8,49.5,10.4,26,2.1,37.1
"Delaware","Wisconsin",10,55,1351.54443359375,1055,2,"Delaware","Wisconsin",38.5,49001,33248,23393,37.8,3080461,62.2,6.1,64.7,59.8,5691047,49.7,76.5,13.7,5.9,87,6.2,2.3,39.4,55638,29223,60474,59056,41280,37774,26173,38.5,3091421,64,2.8,63.2,60.8,5771337,49.7,73.5,50.8,6.6,86,6.3,2.7,38.8,55847,36194,27259,38.2,10,453206,57.4,5.9,60.6,55.3,899769,48.5,77.1,14.4,8.2,70.7,21.3,3.1,39.7,61255,47189,100236,65267,45277,40025,30711,38.3,475209,58.5,3.6,58.7,55.6,945934,48.4,74.1,52.3,9,69.2,21.6,3.8
"Delaware","Maryland",10,24,107.414123535156,1024,17,"Delaware","Maryland",38,68854,42610,33022,38.8,3164140,62.8,6.1,65.1,59.8,5785982,48.4,76.6,12.3,8.2,58.9,29.4,5.5,38.3,75847,60618,96429,85530,65708,46509,35647,39,3207268,63,3.7,62.6,59.3,6006401,48.5,73.6,52.3,9.5,56.5,29.5,6.4,38.8,55847,36194,27259,38.2,10,453206,57.4,5.9,60.6,55.3,899769,48.5,77.1,14.4,8.2,70.7,21.3,3.1,39.7,61255,47189,100236,65267,45277,40025,30711,38.3,475209,58.5,3.6,58.7,55.6,945934,48.4,74.1,52.3,9,69.2,21.6,3.8
"Delaware","Florida",10,12,1323.62341308594,1012,1,"Delaware","Florida",40.7,44409,29480,23165,38.3,9203585,52,8,56,49,18843326,48.9,78.8,17.4,22.6,76.5,15.9,2.4,41.8,49426,35936,62794,54626,41776,31441,25382,38.7,9668285,54,4.1,54,50.3,20271272,48.8,76,51.7,24.5,75.8,16.2,2.7,38.8,55847,36194,27259,38.2,10,453206,57.4,5.9,60.6,55.3,899769,48.5,77.1,14.4,8.2,70.7,21.3,3.1,39.7,61255,47189,100236,65267,45277,40025,30711,38.3,475209,58.5,3.6,58.7,55.6,945934,48.4,74.1,52.3,9,69.2,21.6,3.8
"Delaware","Pennsylvania",10,42,286.563262939453,1042,5,"Delaware","Pennsylvania",40.2,49288,35418,23363,38,6463490,56.9,6,58.1,53.1,12709630,48.7,78.1,15.5,5.7,82.6,10.8,2.8,40.7,55702,33487,63643,60327,35695,39778,26505,38.5,6518212,58.6,3.9,58,54.6,12802503,48.9,74.7,51.7,6.8,81.1,11,3.3,38.8,55847,36194,27259,38.2,10,453206,57.4,5.9,60.6,55.3,899769,48.5,77.1,14.4,8.2,70.7,21.3,3.1,39.7,61255,47189,100236,65267,45277,40025,30711,38.3,475209,58.5,3.6,58.7,55.6,945934,48.4,74.1,52.3,9,69.2,21.6,3.8
"Delaware","North Carolina",10,37,502.778778076172,1037,1,"Delaware","North Carolina",37.3,43326,30397,22777,38.6,4727122,54.9,8,58.4,51.3,9561558,48.7,76.1,13,8.4,69.7,21.4,2.2,38.4,47830,32884,75558,54700,34935,32379,25123,39,4886759,56.8,4.2,56.6,52.5,10042802,48.8,73,52,9.1,69.1,21.6,2.7,38.8,55847,36194,27259,38.2,10,453206,57.4,5.9,60.6,55.3,899769,48.5,77.1,14.4,8.2,70.7,21.3,3.1,39.7,61255,47189,100236,65267,45277,40025,30711,38.3,475209,58.5,3.6,58.7,55.6,945934,48.4,74.1,52.3,9,69.2,21.6,3.8
