"state1_name","state2_name","state1_fips","state2_fips","distance_km"
"West Virginia","Minnesota","54","27",1404.23266141844
"West Virginia","Iowa","54","19",1154.22743018952
"West Virginia","Missouri","54","29",1029.84875672802
"West Virginia","Maryland","54","24",338.69228987859
"West Virginia","Oregon","54","41",3355.02472871841
"West Virginia","Michigan","54","26",747.139402205028
"West Virginia","Montana","54","30",2525.06021820523
"West Virginia","Utah","54","49",2671.78994402296
"West Virginia","Virginia","54","51",202.736220355004
"West Virginia","Illinois","54","17",753.227908681476
"West Virginia","Texas","54","48",1874.98568291681
"West Virginia","Louisiana","54","22",1334.3722095047
"West Virginia","Florida","54","12",1131.52170540756
"West Virginia","Kentucky","54","21",427.547236985041
"West Virginia","Tennessee","54","47",593.729324476169
"West Virginia","New York","54","36",642.770418430321
"West Virginia","Georgia","54","13",714.383151255028
"West Virginia","Hawaii","54","15",7407.12566089357
"West Virginia","Delaware","54","10",445.416996387689
"West Virginia","Washington","54","53",3343.9296551406
"West Virginia","Oklahoma","54","40",1531.71489819306
"West Virginia","Alaska","54","02",5342.88641654759
"West Virginia","Pennsylvania","54","42",346.403237548577
"West Virginia","Colorado","54","08",2153.03340792311
"West Virginia","North Carolina","54","37",366.56077981989
"West Virginia","Indiana","54","18",506.555578492963
"West Virginia","Kansas","54","20",1541.35270527599
"West Virginia","District of Columbia","54","11",313.85501724241
"West Virginia","Rhode Island","54","44",841.787411742517
"West Virginia","Wyoming","54","56",2306.69019078598
"West Virginia","Mississippi","54","28",1047.08598806882
"West Virginia","Massachusetts","54","25",849.573597008391
"West Virginia","Connecticut","54","09",747.867608735194
"West Virginia","Vermont","54","50",896.449674536133
"West Virginia","Maine","54","23",1198.1204180114
"West Virginia","New Hampshire","54","33",940.703631341579
"West Virginia","New Mexico","54","35",2318.00673581331
"West Virginia","Ohio","54","39",261.584139515542
"West Virginia","Alabama","54","01",859.618161130827
"West Virginia","Nebraska","54","31",1658.8100450855
"West Virginia","South Dakota","54","46",1749.10190191434
"West Virginia","Nevada","54","32",3092.55831917295
"West Virginia","New Jersey","54","34",539.577457314391
"West Virginia","North Dakota","54","38",1878.49717561727
"West Virginia","South Carolina","54","45",527.189947042105
"West Virginia","Arizona","54","04",2804.26740715775
"West Virginia","Arkansas","54","05",1131.2657525134
"Alaska","California","02","06",3682.2936022231
"Alaska","Wisconsin","02","55",4346.88456088635
"Alaska","Idaho","02","16",3195.03215755581
"Alaska","Minnesota","02","27",3992.2160523301
"Alaska","Iowa","02","19",4400.64465319888
"Alaska","Missouri","02","29",4789.3813688195
"Alaska","Maryland","02","24",5496.60033798539
"Alaska","Oregon","02","41",2977.70013757451
"Alaska","Michigan","02","26",4597.5986104926
"Alaska","Montana","02","30",3183.03449605686
"Alaska","Utah","02","49",3799.22880376689
"Alaska","Virginia","02","51",5535.72486959185
"Alaska","Illinois","02","17",4794.84380032461
"Alaska","Texas","02","48",5116.81047452535
"Alaska","Louisiana","02","22",5507.1056420815
"Alaska","Florida","02","12",6201.16977164785
"Alaska","Kentucky","02","21",5215.62715771198
"Alaska","Tennessee","02","47",5319.8943004941
"Alaska","New York","02","36",5201.49702465147
"Alaska","Georgia","02","13",5765.75000534559
"Alaska","Hawaii","02","15",4853.40414202524
"Alaska","Delaware","02","10",5559.66707113186
"Alaska","Washington","02","53",2658.04647187719
"Alaska","Oklahoma","02","40",4804.8124522058
"Alaska","West Virginia","02","54",5342.88641654759
"Alaska","Pennsylvania","02","42",5276.23594558161
"Alaska","Colorado","02","08",4105.32495534316
"Alaska","North Carolina","02","37",5699.88390620119
"Alaska","Indiana","02","18",4951.14440101654
"Alaska","Kansas","02","20",4490.45723404123
"Alaska","District of Columbia","02","11",5494.720898028
"Alaska","Rhode Island","02","44",5506.35745192547
"Alaska","Wyoming","02","56",3642.12248196489
"Alaska","Mississippi","02","28",5452.09473318432
"Alaska","Massachusetts","02","25",5443.362421481
"Alaska","Connecticut","02","09",5453.27020093052
"Alaska","Vermont","02","50",5235.00939958666
"Alaska","Maine","02","23",5283.44455767832
"Alaska","New Hampshire","02","33",5321.34834382996
"Alaska","New Mexico","02","35",4518.01908846055
"Alaska","Ohio","02","39",5085.88647346427
"Alaska","Alabama","02","01",5586.34111771895
"Alaska","Nebraska","02","31",4142.96022204151
"Alaska","South Dakota","02","46",3862.21260180556
"Alaska","Nevada","02","32",3584.39275986634
"Alaska","New Jersey","02","34",5491.66493941139
"Alaska","North Dakota","02","38",3591.07646435648
"Alaska","South Carolina","02","45",5770.6139667361
"Alaska","Arizona","02","04",4288.59108500319
"Alaska","Arkansas","02","05",5113.19517545903
"Pennsylvania","California","42","06",3589.0855775125
"Pennsylvania","Wisconsin","42","55",1077.81505645481
"Pennsylvania","Idaho","42","16",3011.39867576374
"Pennsylvania","Minnesota","42","27",1455.17911000389
"Pennsylvania","Iowa","42","19",1312.47765126852
"Pennsylvania","Missouri","42","29",1284.88835801226
"Pennsylvania","Maryland","42","24",224.559642496818
"Pennsylvania","Oregon","42","41",3488.08058228021
"Pennsylvania","Michigan","42","26",729.777754329809
"Pennsylvania","Montana","42","30",2618.49121116483
"Pennsylvania","Utah","42","49",2868.54654410192
"Pennsylvania","Virginia","42","51",383.38808560156
"Pennsylvania","Illinois","42","17",967.994850285463
"Pennsylvania","Texas","42","48",2188.7311704638
"Pennsylvania","Louisiana","42","22",1675.96494437653
"Pennsylvania","Florida","42","12",1431.46006594103
"Pennsylvania","Kentucky","42","21",745.252188361031
"Pennsylvania","Tennessee","42","47",930.393878841584
"Pennsylvania","New York","42","36",297.26240066727
"Pennsylvania","Georgia","42","13",1044.27686849803
"Pennsylvania","Hawaii","42","15",7610.17735316301
"Pennsylvania","Delaware","42","10",286.563252705865
"Pennsylvania","Washington","42","53",3438.37493005748
"Pennsylvania","Oklahoma","42","40",1813.22837535804
"Pennsylvania","West Virginia","42","54",346.403237548577
"Pennsylvania","Alaska","42","02",5276.23594558161
"Pennsylvania","Colorado","42","08",2365.0494226181
"Pennsylvania","North Carolina","42","37",604.363186311229
"Pennsylvania","Indiana","42","18",726.354345346953
"Pennsylvania","Kansas","42","20",1776.49822401972
"Pennsylvania","District of Columbia","42","11",229.472317369414
"Pennsylvania","Rhode Island","42","44",530.875423862442
"Pennsylvania","Wyoming","42","56",2459.23867048831
"Pennsylvania","Mississippi","42","28",1388.96908444789
"Pennsylvania","Massachusetts","42","25",524.975980677662
"Pennsylvania","Connecticut","42","09",431.834766266702
"Pennsylvania","Vermont","42","50",550.363419676002
"Pennsylvania","Maine","42","23",853.382539429663
"Pennsylvania","New Hampshire","42","33",598.771879031825
"Pennsylvania","New Mexico","42","35",2581.91497277981
"Pennsylvania","Ohio","42","39",426.886798343215
"Pennsylvania","Alabama","42","01",1206.00228597179
"Pennsylvania","Nebraska","42","31",1836.4745059906
"Pennsylvania","South Dakota","42","46",1869.95815417865
"Pennsylvania","Nevada","42","32",3280.01833807902
"Pennsylvania","New Jersey","42","34",276.192356326937
"Pennsylvania","North Dakota","42","38",1941.18224508199
"Pennsylvania","South Carolina","42","45",821.779221596348
"Pennsylvania","Arizona","42","04",3052.58126202044
"Pennsylvania","Arkansas","42","05",1444.43180467246
"Colorado","California","08","06",1234.06552715165
"Colorado","Wisconsin","08","55",1429.95821068573
"Colorado","Idaho","08","16",958.848363324938
"Colorado","Minnesota","08","27",1223.51406718969
"Colorado","Iowa","08","19",1073.39947357369
"Colorado","Missouri","08","29",1137.46978793387
"Colorado","Maryland","08","24",2478.19737643789
"Colorado","Oregon","08","41",1363.67812583187
"Colorado","Michigan","08","26",1771.78117140062
"Colorado","Montana","08","30",954.961503301656
"Colorado","Utah","08","49",528.947988510345
"Colorado","Virginia","08","51",2333.01618599823
"Colorado","Illinois","08","17",1405.41767631031
"Colorado","Texas","08","48",1013.06736153947
"Colorado","Louisiana","08","22",1522.3257512639
"Colorado","Florida","08","12",2418.20933207069
"Colorado","Kentucky","08","21",1771.47111532217
"Colorado","Tennessee","08","47",1727.46025444833
"Colorado","New York","08","36",2546.39940587726
"Colorado","Georgia","08","13",2109.18791132615
"Colorado","Hawaii","08","15",5254.52100454316
"Colorado","Delaware","08","10",2584.67736231148
"Colorado","Washington","08","53",1525.32902051166
"Colorado","Oklahoma","08","40",806.474263414807
"Colorado","West Virginia","08","54",2153.03340792311
"Colorado","Alaska","08","02",4105.32495534316
"Colorado","Pennsylvania","08","42",2365.0494226181
"Colorado","North Carolina","08","37",2355.73692168407
"Colorado","Indiana","08","18",1654.19010239222
"Colorado","Kansas","08","20",624.180072794485
"Colorado","District of Columbia","08","11",2457.02527556439
"Colorado","Rhode Island","08","44",2879.8306734899
"Colorado","Wyoming","08","56",475.332042327432
"Colorado","Mississippi","08","28",1588.50678784583
"Colorado","Massachusetts","08","25",2856.0015077877
"Colorado","Connecticut","08","09",2781.2925330837
"Colorado","Vermont","08","50",2775.11227698797
"Colorado","Maine","08","23",3047.8150373223
"Colorado","New Hampshire","08","33",2862.57486405001
"Colorado","New Mexico","08","35",512.851285479107
"Colorado","Ohio","08","39",1948.02002683646
"Colorado","Alabama","08","01",1818.2301852532
"Colorado","Nebraska","08","31",563.814019811091
"Colorado","South Dakota","08","46",749.199074594507
"Colorado","Nevada","08","32",955.707396088808
"Colorado","New Jersey","08","34",2636.4608254737
"Colorado","North Dakota","08","38",1025.61364688082
"Colorado","South Carolina","08","45",2269.20570881694
"Colorado","Arizona","08","04",756.766058541594
"Colorado","Arkansas","08","05",1249.39269504936
"North Carolina","California","37","06",3585.03672234432
"North Carolina","Wisconsin","37","55",1362.76231644982
"North Carolina","Idaho","37","16",3146.59379777274
"North Carolina","Minnesota","37","27",1737.39581564448
"North Carolina","Iowa","37","19",1433.91941412649
"North Carolina","Missouri","37","29",1219.12144022995
"North Carolina","Maryland","37","24",442.568619064952
"North Carolina","Oregon","37","41",3618.09607145844
"North Carolina","Michigan","37","26",1110.21793622631
"North Carolina","Montana","37","30",2822.4116519104
"North Carolina","Utah","37","49",2883.29837764676
"North Carolina","Virginia","37","51",221.259025355112
"North Carolina","Illinois","37","17",1010.71187341625
"North Carolina","Texas","37","48",1917.28281707177
"North Carolina","Louisiana","37","22",1286.99973587874
"North Carolina","Florida","37","12",834.159300752049
"North Carolina","Kentucky","37","21",589.280231011851
"North Carolina","Tennessee","37","47",647.906807570411
"North Carolina","New York","37","36",879.550315613139
"North Carolina","Georgia","37","13",508.275964667284
"North Carolina","Hawaii","37","15",7586.69877215141
"North Carolina","Delaware","37","10",502.778776309358
"North Carolina","Washington","37","53",3634.78624436314
"North Carolina","Oklahoma","37","40",1653.98784490652
"North Carolina","West Virginia","37","54",366.56077981989
"North Carolina","Alaska","37","02",5699.88390620119
"North Carolina","Pennsylvania","37","42",604.363186311229
"North Carolina","Colorado","37","08",2355.73692168407
"North Carolina","Indiana","37","18",788.84817557075
"North Carolina","Kansas","37","20",1731.97419618549
"North Carolina","District of Columbia","37","11",419.00497469608
"North Carolina","Rhode Island","37","44",949.604150883074
"North Carolina","Wyoming","37","56",2564.0231894014
"North Carolina","Mississippi","37","28",1013.76767270603
"North Carolina","Massachusetts","37","25",981.779813127715
"North Carolina","Connecticut","37","09",876.692970314626
"North Carolina","Vermont","37","50",1097.50007083308
"North Carolina","Maine","37","23",1373.19972435369
"North Carolina","New Hampshire","37","33",1112.68293824145
"North Carolina","New Mexico","37","35",2449.39886368222
"North Carolina","Ohio","37","39",614.815518017209
"North Carolina","Alabama","37","01",768.233763885827
"North Carolina","Nebraska","37","31",1906.50360639637
"North Carolina","South Dakota","37","46",2038.74367176501
"North Carolina","Nevada","37","32",3309.18111864811
"North Carolina","New Jersey","37","34",649.440151876528
"North Carolina","North Dakota","37","38",2199.61864944861
"North Carolina","South Carolina","37","45",240.597981387965
"North Carolina","Arizona","37","04",2951.56403385859
"North Carolina","Arkansas","37","05",1205.88652802383
"Indiana","California","18","06",2886.02776874921
"Indiana","Wisconsin","18","55",608.217949344052
"Indiana","Idaho","18","16",2376.00498493399
"Indiana","Minnesota","18","27",962.84272358034
"Indiana","Iowa","18","19",652.054937581042
"Indiana","Missouri","18","29",559.471927044625
"Indiana","Maryland","18","24",824.077684980777
"Indiana","Oregon","18","41",2851.05578489503
"Indiana","Michigan","18","26",500.051133424274
"Indiana","Montana","18","30",2035.56286895986
"Indiana","Utah","18","49",2168.93249604629
"Indiana","Virginia","18","51",700.697061346848
"Indiana","Illinois","18","17",248.941510800361
"Indiana","Texas","18","48",1502.87933034213
"Indiana","Louisiana","18","22",1111.66442378297
"Indiana","Florida","18","12",1305.8674019832
"Indiana","Kentucky","18","21",275.813385990506
"Indiana","Tennessee","18","47",448.763205885563
"Indiana","New York","18","36",959.433700544762
"Indiana","Georgia","18","13",846.225842279972
"Indiana","Hawaii","18","15",6908.29232971917
"Indiana","Delaware","18","10",930.48749215175
"Indiana","Washington","18","53",2850.78027024624
"Indiana","Oklahoma","18","40",1094.92868455469
"Indiana","West Virginia","18","54",506.555578492963
"Indiana","Alaska","18","02",4951.14440101654
"Indiana","Pennsylvania","18","42",726.354345346953
"Indiana","Colorado","18","08",1654.19010239222
"Indiana","North Carolina","18","37",788.84817557075
"Indiana","Kansas","18","20",1053.16436078243
"Indiana","District of Columbia","18","11",803.22756773623
"Indiana","Rhode Island","18","44",1255.75981124961
"Indiana","Wyoming","18","56",1801.0278640132
"Indiana","Mississippi","18","28",851.533097542285
"Indiana","Massachusetts","18","25",1243.69175787377
"Indiana","Connecticut","18","09",1156.30380549428
"Indiana","Vermont","18","50",1215.50698666092
"Indiana","Maine","18","23",1517.13017625296
"Indiana","New Hampshire","18","33",1287.40319907599
"Indiana","New Mexico","18","35",1855.74691095388
"Indiana","Ohio","18","39",299.720370349286
"Indiana","Alabama","18","01",792.991504651783
"Indiana","Nebraska","18","31",1152.27639798317
"Indiana","South Dakota","18","46",1253.68236791976
"Indiana","Nevada","18","32",2588.10204099634
"Indiana","New Jersey","18","34",988.882629497707
"Indiana","North Dakota","18","38",1413.25135948612
"Indiana","South Carolina","18","45",820.06128456888
"Indiana","Arizona","18","04",2327.51402624845
"Indiana","Arkansas","18","05",777.607312160903
"Kansas","California","20","06",1854.23277157744
"Kansas","Wisconsin","20","55",974.552590892588
"Kansas","Idaho","20","16",1498.63011709767
"Kansas","Minnesota","20","27",928.096232033875
"Kansas","Iowa","20","19",574.369663568987
"Kansas","Missouri","20","29",515.736484533997
"Kansas","Maryland","20","24",1872.38153046868
"Kansas","Oregon","20","41",1944.84708079732
"Kansas","Michigan","20","26",1261.55671293043
"Kansas","Montana","20","30",1320.10407591679
"Kansas","Utah","20","49",1152.79492442033
"Kansas","Virginia","20","51",1715.66919765308
"Kansas","Illinois","20","17",808.504507603505
"Kansas","Texas","20","48",788.667086819901
"Kansas","Louisiana","20","22",1018.5183915535
"Kansas","Florida","20","12",1837.52381607569
"Kansas","Kentucky","20","21",1149.61101369024
"Kansas","Tennessee","20","47",1104.4074630585
"Kansas","New York","20","36",1983.36400461614
"Kansas","Georgia","20","13",1497.93666887897
"Kansas","Hawaii","20","15",5868.07496948278
"Kansas","Delaware","20","10",1979.59042844234
"Kansas","Washington","20","53",2044.18082076546
"Kansas","Oklahoma","20","40",332.366655444226
"Kansas","West Virginia","20","54",1541.35270527599
"Kansas","Alaska","20","02",4490.45723404123
"Kansas","Pennsylvania","20","42",1776.49822401972
"Kansas","Colorado","20","08",624.180072794485
"Kansas","North Carolina","20","37",1731.97419618549
"Kansas","Indiana","20","18",1053.16436078243
"Kansas","District of Columbia","20","11",1850.03537251488
"Kansas","Rhode Island","20","44",2301.54528357977
"Kansas","Wyoming","20","56",919.959049764625
"Kansas","Mississippi","20","28",1014.16263297389
"Kansas","Massachusetts","20","25",2283.85955785159
"Kansas","Connecticut","20","09",2202.13728788587
"Kansas","Vermont","20","50",2225.80090162781
"Kansas","Maine","20","23",2513.29417362895
"Kansas","New Hampshire","20","33",2307.63639810866
"Kansas","New Mexico","20","35",827.267819745598
"Kansas","Ohio","20","39",1352.00624122813
"Kansas","Alabama","20","01",1220.55397189412
"Kansas","Nebraska","20","31",359.324575067454
"Kansas","South Dakota","20","46",679.300202915188
"Kansas","Nevada","20","32",1579.42648760251
"Kansas","New Jersey","20","34",2041.97598430724
"Kansas","North Dakota","20","38",1010.16903809905
"Kansas","South Carolina","20","45",1646.97700138588
"Kansas","Arizona","20","04",1276.74791146196
"Kansas","Arkansas","20","05",663.32295441512
"District of Columbia","California","11","06",3689.25186954484
"District of Columbia","Wisconsin","11","55",1247.95442370294
"District of Columbia","Idaho","11","16",3154.19949292702
"District of Columbia","Minnesota","11","27",1630.52687241722
"District of Columbia","Iowa","11","19",1434.90780213451
"District of Columbia","Missouri","11","29",1341.12517844121
"District of Columbia","Maryland","11","24",27.4363337226607
"District of Columbia","Oregon","11","41",3631.06441510771
"District of Columbia","Michigan","11","26",920.504940632658
"District of Columbia","Montana","11","30",2780.01244590584
"District of Columbia","Utah","11","49",2971.93745154576
"District of Columbia","Virginia","11","51",218.977273058084
"District of Columbia","Illinois","11","17",1052.16766118422
"District of Columbia","Texas","11","48",2181.74793428136
"District of Columbia","Louisiana","11","22",1614.59653751269
"District of Columbia","Florida","11","12",1252.48924065202
"District of Columbia","Kentucky","11","21",739.241721106833
"District of Columbia","Tennessee","11","47",890.783717557152
"District of Columbia","New York","11","36",465.807081194133
"District of Columbia","Georgia","11","13",905.427824593916
"District of Columbia","Hawaii","11","15",7711.40711274052
"District of Columbia","Delaware","11","10",131.572557672619
"District of Columbia","Washington","11","53",3600.82247694662
"District of Columbia","Oklahoma","11","40",1845.51882107532
"District of Columbia","West Virginia","11","54",313.85501724241
"District of Columbia","Alaska","11","02",5494.720898028
"District of Columbia","Pennsylvania","11","42",229.472317369414
"District of Columbia","Colorado","11","08",2457.02527556439
"District of Columbia","North Carolina","11","37",419.00497469608
"District of Columbia","Indiana","11","18",803.22756773623
"District of Columbia","Kansas","11","20",1850.03537251488
"District of Columbia","Rhode Island","11","44",557.046913519143
"District of Columbia","Wyoming","11","56",2589.66916283792
"District of Columbia","Mississippi","11","28",1328.87636525376
"District of Columbia","Massachusetts","11","25",578.481389355828
"District of Columbia","Connecticut","11","09",472.707335890888
"District of Columbia","Vermont","11","50",678.842440932787
"District of Columbia","Maine","11","23",960.11734960571
"District of Columbia","New Hampshire","11","33",698.433376133154
"District of Columbia","New Mexico","11","35",2631.56929813228
"District of Columbia","Ohio","11","39",518.496882540285
"District of Columbia","Alabama","11","01",1115.46699400621
"District of Columbia","Nebraska","11","31",1950.15038658279
"District of Columbia","South Dakota","11","46",2015.78040858801
"District of Columbia","Nevada","11","32",3390.13188543794
"District of Columbia","New Jersey","11","34",246.690536677439
"District of Columbia","North Dakota","11","38",2114.29279886336
"District of Columbia","South Carolina","11","45",654.786385566575
"District of Columbia","Arizona","11","04",3116.4908449168
"District of Columbia","Arkansas","11","05",1440.13886911036
"Rhode Island","California","44","06",4094.9372069136
"Rhode Island","Wisconsin","44","55",1529.95928823353
"Rhode Island","Idaho","44","16",3475.30620719575
"Rhode Island","Minnesota","44","27",1885.85922743288
"Rhode Island","Iowa","44","19",1814.20775080086
"Rhode Island","Missouri","44","29",1814.98751180782
"Rhode Island","Maryland","44","24",529.710518806359
"Rhode Island","Oregon","44","41",3949.17554357268
"Rhode Island","Michigan","44","26",1163.38739895781
"Rhode Island","Montana","44","30",3056.2102270904
"Rhode Island","Utah","44","49",3374.03228749164
"Rhode Island","Virginia","44","51",774.076330279379
"Rhode Island","Illinois","44","17",1493.93658720429
"Rhode Island","Texas","44","48",2712.64726636306
"Rhode Island","Louisiana","44","22",2168.73557677698
"Rhode Island","Florida","44","12",1758.05318440391
"Rhode Island","Kentucky","44","21",1264.0203937712
"Rhode Island","Tennessee","44","47",1434.94411481221
"Rhode Island","New York","44","36",355.828156197739
"Rhode Island","Georgia","44","13",1453.26944389852
"Rhode Island","Hawaii","44","15",8109.50754968951
"Rhode Island","Delaware","44","10",448.072344535291
"Rhode Island","Washington","44","53",3868.1284475981
"Rhode Island","Oklahoma","44","40",2344.03339266619
"Rhode Island","West Virginia","44","54",841.787411742517
"Rhode Island","Alaska","44","02",5506.35745192547
"Rhode Island","Pennsylvania","44","42",530.875423862442
"Rhode Island","Colorado","44","08",2879.8306734899
"Rhode Island","North Carolina","44","37",949.604150883074
"Rhode Island","Indiana","44","18",1255.75981124961
"Rhode Island","Kansas","44","20",2301.54528357977
"Rhode Island","District of Columbia","44","11",557.046913519143
"Rhode Island","Wyoming","44","56",2941.9539923588
"Rhode Island","Mississippi","44","28",1882.12539744176
"Rhode Island","Massachusetts","44","25",66.6186197209549
"Rhode Island","Connecticut","44","09",99.5063902068575
"Rhode Island","Vermont","44","50",283.124221268484
"Rhode Island","Maine","44","23",448.3034364199
"Rhode Island","New Hampshire","44","33",224.344592153824
"Rhode Island","New Mexico","44","35",3111.4216316667
"Rhode Island","Ohio","44","39",957.084360670332
"Rhode Island","Alabama","44","01",1672.49989186512
"Rhode Island","Nebraska","44","31",2339.48479830026
"Rhode Island","South Dakota","44","46",2339.78205352477
"Rhode Island","Nevada","44","32",3778.73632681355
"Rhode Island","New Jersey","44","34",310.390581745404
"Rhode Island","North Dakota","44","38",2365.79058962807
"Rhode Island","South Carolina","44","45",1190.16750024512
"Rhode Island","Arizona","44","04",3578.29066167151
"Rhode Island","Arkansas","44","05",1967.82557632194
"Wyoming","California","56","06",1201.04975053278
"Wyoming","Wisconsin","56","55",1417.7952680595
"Wyoming","Idaho","56","16",587.339649965935
"Wyoming","Minnesota","56","27",1108.47433349792
"Wyoming","Iowa","56","19",1154.87782796584
"Wyoming","Missouri","56","29",1370.8127057135
"Wyoming","Maryland","56","24",2607.25899503796
"Wyoming","Oregon","56","41",1054.1668473517
"Wyoming","Michigan","56","26",1783.97306488634
"Wyoming","Montana","56","30",479.804530395487
"Wyoming","Utah","56","49",535.855627785975
"Wyoming","Virginia","56","51",2501.47620177065
"Wyoming","Illinois","56","17",1559.76820962745
"Wyoming","Texas","56","48",1476.05079860879
"Wyoming","Louisiana","56","22",1917.21002855766
"Wyoming","Florida","56","12",2756.14300167644
"Wyoming","Kentucky","56","21",1976.32258951492
"Wyoming","Tennessee","56","47",1979.4306188466
"Wyoming","New York","56","36",2591.77097093064
"Wyoming","Georgia","56","13",2399.08583145132
"Wyoming","Hawaii","56","15",5172.37077621432
"Wyoming","Delaware","56","10",2709.42834671465
"Wyoming","Washington","56","53",1124.23192747882
"Wyoming","Oklahoma","56","40",1193.06370279083
"Wyoming","West Virginia","56","54",2306.69019078598
"Wyoming","Alaska","56","02",3642.12248196489
"Wyoming","Pennsylvania","56","42",2459.23867048831
"Wyoming","Colorado","56","08",475.332042327432
"Wyoming","North Carolina","56","37",2564.0231894014
"Wyoming","Indiana","56","18",1801.0278640132
"Wyoming","Kansas","56","20",919.959049764625
"Wyoming","District of Columbia","56","11",2589.66916283792
"Wyoming","Rhode Island","56","44",2941.9539923588
"Wyoming","Mississippi","56","28",1934.09220799465
"Wyoming","Massachusetts","56","25",2908.0096180305
"Wyoming","Connecticut","56","09",2847.19144917188
"Wyoming","Vermont","56","50",2793.71321825692
"Wyoming","Maine","56","23",3039.16093841701
"Wyoming","New Hampshire","56","33",2887.2025925122
"Wyoming","New Mexico","56","35",963.095307950429
"Wyoming","Ohio","56","39",2071.24181826225
"Wyoming","Alabama","56","01",2135.36806952197
"Wyoming","Nebraska","56","31",658.270763590187
"Wyoming","South Dakota","56","46",609.984800024119
"Wyoming","Nevada","56","32",861.885278108808
"Wyoming","New Jersey","56","34",2735.43060869278
"Wyoming","North Dakota","56","38",743.285114401123
"Wyoming","South Carolina","56","45",2518.20082115627
"Wyoming","Arizona","56","04",1033.00033208225
"Wyoming","Arkansas","56","05",1583.26274283613
"Mississippi","California","28","06",2749.34095618579
"Mississippi","Wisconsin","28","55",1322.41241775858
"Mississippi","Idaho","28","16",2509.90304881696
"Mississippi","Minnesota","28","27",1557.23695136363
"Mississippi","Iowa","28","19",1091.90607668094
"Mississippi","Missouri","28","29",674.156562055816
"Mississippi","Maryland","28","24",1356.27133832873
"Mississippi","Oregon","28","41",2945.86536649139
"Mississippi","Michigan","28","26",1342.63653792302
"Mississippi","Montana","28","30",2318.81214880811
"Mississippi","Utah","28","49",2102.95538093754
"Mississippi","Virginia","28","51",1121.22756605426
"Mississippi","Illinois","28","17",813.308211623088
"Mississippi","Texas","28","48",918.976383542789
"Mississippi","Louisiana","28","22",287.287144846921
"Mississippi","Florida","28","12",829.883138010393
"Mississippi","Kentucky","28","21",664.788307036374
"Mississippi","Tennessee","28","47",461.865332741101
"Mississippi","New York","28","36",1678.80297252635
"Mississippi","Georgia","28","13",583.212053152947
"Mississippi","Hawaii","28","15",6674.30476432593
"Mississippi","Delaware","28","10",1451.58270291222
"Mississippi","Washington","28","53",3058.32405547667
"Mississippi","Oklahoma","28","40",786.834387968962
"Mississippi","West Virginia","28","54",1047.08598806882
"Mississippi","Alaska","28","02",5452.09473318432
"Mississippi","Pennsylvania","28","42",1388.96908444789
"Mississippi","Colorado","28","08",1588.50678784583
"Mississippi","North Carolina","28","37",1013.76767270603
"Mississippi","Indiana","28","18",851.533097542285
"Mississippi","Kansas","28","20",1014.16263297389
"Mississippi","District of Columbia","28","11",1328.87636525376
"Mississippi","Rhode Island","28","44",1882.12539744176
"Mississippi","Wyoming","28","56",1934.09220799465
"Mississippi","Massachusetts","28","25",1894.70296888818
"Mississippi","Connecticut","28","09",1791.36008020621
"Mississippi","Vermont","28","50",1937.86813421697
"Mississippi","Maine","28","23",2242.19333840435
"Mississippi","New Hampshire","28","33",1986.94950292012
"Mississippi","New Mexico","28","35",1533.4240141351
"Mississippi","Ohio","28","39",1039.73049869598
"Mississippi","Alabama","28","01",265.108431039189
"Mississippi","Nebraska","28","31",1326.33363454503
"Mississippi","South Dakota","28","46",1590.04766900631
"Mississippi","Nevada","28","32",2522.45161863255
"Mississippi","New Jersey","28","34",1573.18594957804
"Mississippi","North Dakota","28","38",1872.31287976186
"Mississippi","South Carolina","28","45",825.429641212597
"Mississippi","Arizona","28","04",2042.58179261993
"Mississippi","Arkansas","28","05",351.259259524399
"Massachusetts","California","25","06",4066.83660537532
"Massachusetts","Wisconsin","25","55",1493.04173467496
"Massachusetts","Idaho","25","16",3436.76493636044
"Massachusetts","Minnesota","25","27",1844.14378196205
"Massachusetts","Iowa","25","19",1787.21699160953
"Massachusetts","Missouri","25","29",1803.1052987167
"Massachusetts","Maryland","25","24",551.588234672323
"Massachusetts","Oregon","25","41",3909.73439418999
"Massachusetts","Michigan","25","26",1125.98147790621
"Massachusetts","Montana","25","30",3013.42517856898
"Massachusetts","Utah","25","49",3346.21728267731
"Massachusetts","Virginia","25","51",797.289743764651
"Massachusetts","Illinois","25","17",1478.10531071954
"Massachusetts","Texas","25","48",2713.08776235345
"Massachusetts","Louisiana","25","22",2181.80545001425
"Massachusetts","Florida","25","12",1798.30410417472
"Massachusetts","Kentucky","25","21",1266.59705108996
"Massachusetts","Tennessee","25","47",1443.22369598382
"Massachusetts","New York","25","36",316.359913509533
"Massachusetts","Georgia","25","13",1481.3829853552
"Massachusetts","Hawaii","25","15",8078.06474209243
"Massachusetts","Delaware","25","10",479.077535652044
"Massachusetts","Washington","25","53",3823.38564263671
"Massachusetts","Oklahoma","25","40",2335.83552885249
"Massachusetts","West Virginia","25","54",849.573597008391
"Massachusetts","Alaska","25","02",5443.362421481
"Massachusetts","Pennsylvania","25","42",524.975980677662
"Massachusetts","Colorado","25","08",2856.0015077877
"Massachusetts","North Carolina","25","37",981.779813127715
"Massachusetts","Indiana","25","18",1243.69175787377
"Massachusetts","Kansas","25","20",2283.85955785159
